ingredient_id,recipe_id,name
19,95,or as needed
20,95,½ cup unsalted butter
21,95,3 tablespoons all-purpose flour
22,95,½ cup white sugar
23,95,½ cup packed brown sugar
24,95,¼ cup water
25,95,1 (9 inch) double-crust pie pastry
26,95,thawed
27,96,4  apples - peeled
28,96,cored and chopped
29,96,¾ cup water
30,96,¼ cup white sugar
31,96,½ teaspoon ground cinnamon
32,97,10 cups all-purpose apples
4,97,peeled
33,97,cored and sliced
34,97,1 cup white sugar
35,97,1 tablespoon all-purpose flour
36,97,1 teaspoon ground cinnamon
37,97,½ cup water
38,97,1 cup quick-cooking oats
39,97,1 cup all-purpose flour
40,97,1 cup packed brown sugar
41,97,¼ teaspoon baking powder
42,97,¼ teaspoon baking soda
43,97,½ cup butter
44,97,melted
45,98,18 cups thinly sliced apples
46,98,3 tablespoons lemon juice
47,98,10 cups water
48,98,4 ½ cups white sugar
49,98,1 cup cornstarch
50,98,2 teaspoons ground cinnamon
51,98,1 teaspoon salt
52,98,¼ teaspoon ground nutmeg
53,99,6  apples - peeled
8,99,cored
54,99,and sliced
55,99,2 tablespoons white sugar
56,99,1 ½ teaspoons ground cinnamon
57,99,divided
58,99,1 cup brown sugar
59,99,¾ cup old-fashioned oats
60,99,¾ cup all-purpose flour
61,99,½ cup cold butter
62,100,1 (64 fluid ounce) bottle apple cider
63,100,3  cinnamon sticks
64,100,1 teaspoon whole allspice
65,100,1 teaspoon whole cloves
66,100,⅓ cup brown sugar
67,101,2 pounds granny smith apples - peeled
68,101,cored and thinly sliced
69,101,¾ cup cranberries
30,101,¼ cup white sugar
70,101,1 tablespoon ground cinnamon
71,101,1 teaspoon ground nutmeg
72,102,1 recipe pastry for double-crust pie
73,102,6 large granny smith apples
74,102,peeled and cored
43,102,½ cup butter
75,102,¾ cup brown sugar
36,102,1 teaspoon ground cinnamon
76,102,½ teaspoon ground nutmeg
77,102,3 cups water
78,102,2 cups white sugar
79,102,1 teaspoon vanilla extract
43,103,½ cup butter
22,103,½ cup white sugar
80,103,2 tablespoons ground cinnamon
81,103,4  granny smith apples - peeled
8,103,cored
54,103,and sliced
82,104,2 tablespoons lemon juice
83,104,4 cups water
81,104,4  granny smith apples - peeled
33,104,cored and sliced
84,104,2 tablespoons butter
58,104,1 cup brown sugar
36,104,1 teaspoon ground cinnamon
85,104,1 tablespoon cornstarch
86,104,1 tablespoon water
87,104,1 (17.25 ounce) package frozen puff pastry sheets
26,104,thawed
88,104,1 cup confectioners' sugar
89,104,1 tablespoon milk
79,104,1 teaspoon vanilla extract
90,105,2 ½ cups apples - peeled
8,105,cored
54,105,and sliced
91,105,1 cup sifted all-purpose flour
34,105,1 cup white sugar
31,105,½ teaspoon ground cinnamon
92,105,¼ teaspoon salt
43,105,½ cup butter
93,105,softened
94,106,8 large tart apples
95,106,8  wooden chopsticks for handles
96,106,2 cups packed brown sugar
97,106,1 (14 ounce) can sweetened condensed milk
98,106,1 cup light corn syrup
99,106,1 cup butter
100,106,2 teaspoons vanilla extract
101,107,½ cup chopped onion
102,107,2 stalks celery
103,107,chopped
104,107,1  carrot
105,107,diced
106,107,¼ cup butter
107,107,1 ½ tablespoons all-purpose flour
108,107,1 ½ teaspoons curry powder
109,107,4 cups chicken broth
110,107,½  apple
28,107,cored and chopped
111,107,¼ cup white rice
112,107,1  skinless
113,107,boneless chicken breast half - cut into cubes
114,107,1 pinch dried thyme
115,107,salt and ground black pepper to taste
116,107,½ cup heavy cream
117,107,heated
106,108,¼ cup butter
118,108,4 large tart apples - peeled
119,108,cored and sliced 1/4 inch thick
120,108,½ cup cold water
121,108,2 teaspoons cornstarch
122,108,½ cup brown sugar
31,108,½ teaspoon ground cinnamon
123,109,10 large apples
5,109,quartered
124,109,water
125,109,to cover
126,109,¾ cup white sugar
70,109,1 tablespoon ground cinnamon
127,109,1 tablespoon ground allspice
48,110,4 ½ cups white sugar
49,110,1 cup cornstarch
50,110,2 teaspoons ground cinnamon
52,110,¼ teaspoon ground nutmeg
47,110,10 cups water
128,110,2 teaspoons salt
46,110,3 tablespoons lemon juice
129,110,2 drops yellow food coloring
130,110,6 pounds apples
131,111,1 (14.1 ounce) package pastry for a 9-inch double-crust pie
126,111,¾ cup white sugar
132,111,or more to taste
36,111,1 teaspoon ground cinnamon
133,111,6 cups thinly sliced apples
134,111,1 tablespoon butter
133,112,6 cups thinly sliced apples
135,112,1 tablespoon lemon juice (optional)
126,112,¾ cup white sugar
136,112,2 tablespoons all-purpose flour
31,112,½ teaspoon ground cinnamon
137,112,⅛ teaspoon ground nutmeg
138,112,½ cup raisins (optional)
139,112,½ cup chopped walnuts (optional)
140,112,1 (9 inch) pie shell
141,112,½ cup all-purpose flour
23,112,½ cup packed brown sugar
1,112,3 tablespoons butter
142,113,6  apples
143,113,6  wooden craft sticks
144,113,cooking spray
145,113,1 (14 ounce) package individually wrapped caramels
146,113,unwrapped
147,113,2 tablespoons milk
148,114,1 cup vegetable oil
149,114,2  eggs
78,114,2 cups white sugar
79,114,1 teaspoon vanilla extract
150,114,2 cups all-purpose flour
50,114,2 teaspoons ground cinnamon
151,114,1 teaspoon baking soda
152,114,½ teaspoon salt
153,114,4 cups apples - peeled
154,114,cored and diced
155,115,3 ¾ cups cubed white bread
156,115,1 ½ cups cubed whole wheat bread
157,115,1 pound ground turkey sausage
158,115,1 cup chopped onion
159,115,¾ cup chopped celery
160,115,2 ½ teaspoons dried sage
161,115,1 ½ teaspoons dried rosemary
162,115,½ teaspoon dried thyme
163,115,1  golden delicious apple
28,115,cored and chopped
164,115,¾ cup dried cranberries
165,115,⅓ cup minced fresh parsley
166,115,1  cooked turkey liver
167,115,finely chopped
168,115,¾ cup turkey stock
169,115,4 tablespoons unsalted butter
44,115,melted
84,116,2 tablespoons butter
170,116,2 large green apples - peeled
8,116,cored
171,116,and cut into chunks
172,116,2 tablespoons brown sugar
30,116,¼ cup white sugar
92,116,¼ teaspoon salt
56,116,1 ½ teaspoons ground cinnamon
173,116,or to taste
174,116,1 teaspoon water
175,116,or more if needed (optional)
176,116,1 pound prepared pie dough
177,116,cut into 4 pieces
178,116,1  egg
179,116,2 teaspoons milk
180,116,1 teaspoon white sugar
19,116,or as needed
181,117,10 pounds apples
5,117,quartered
182,117,4 cups unsweetened apple juice
34,117,1 cup white sugar
183,117,1 tablespoon apple cider vinegar
56,117,1 ½ teaspoons ground cinnamon
184,117,½ teaspoon ground cloves
185,117,½ teaspoon ground allspice
186,117,6  half-pint canning jars with lids and rings
187,118,1 ½ cups all-purpose flour
126,118,¾ cup white sugar
188,118,2 teaspoons baking powder
36,118,1 teaspoon ground cinnamon
152,118,½ teaspoon salt
178,118,1  egg
189,118,⅓ cup vegetable oil
190,118,⅓ cup milk
191,118,2  apples - peeled
28,118,cored and chopped
149,119,2  eggs
78,119,2 cups white sugar
192,119,½ cup vegetable oil
100,119,2 teaspoons vanilla extract
193,119,2 cups apples
194,119,peeled and diced
150,119,2 cups all-purpose flour
195,119,1 ½ teaspoons salt
196,119,1 teaspoon baking powder
31,119,½ teaspoon ground cinnamon
132,119,or more to taste
197,120,1 quart vegetable oil for deep-frying
187,120,1 ½ cups all-purpose flour
198,120,1 tablespoon white sugar
188,120,2 teaspoons baking powder
152,120,½ teaspoon salt
199,120,⅔ cup milk
200,120,2 large eggs
201,120,beaten
202,120,1 tablespoon vegetable oil
203,120,3 cups apples - peeled
28,120,cored and chopped
204,120,1 cup cinnamon sugar
205,121,1 (21 ounce) can apple pie filling
31,121,½ teaspoon ground cinnamon
76,121,½ teaspoon ground nutmeg
206,121,1 cup margarine
207,121,¼ cup brown sugar
150,121,2 cups all-purpose flour
150,122,2 cups all-purpose flour
196,122,1 teaspoon baking powder
208,122,½ teaspoon baking soda
152,122,½ teaspoon salt
34,122,1 cup white sugar
43,122,½ cup butter
200,122,2 large eggs
209,122,1 ¼ teaspoons vanilla
210,122,1 ½ cups chopped apples
211,123,1 teaspoon butter
172,123,2 tablespoons brown sugar
212,123,3 teaspoons vanilla sugar
213,123,3 teaspoons ground cinnamon
71,123,1 teaspoon ground nutmeg
214,123,6 large apples - peeled
8,123,cored
54,123,and sliced
215,123,3 ½ tablespoons water
216,124,½ cup mayonnaise
198,124,1 tablespoon white sugar
217,124,1 teaspoon lemon juice
218,124,⅛ teaspoon salt
219,124,3  apples -- peeled
8,124,cored
220,124,and chopped
221,124,1 cup thinly sliced celery
222,124,½ cup chopped walnuts
138,124,½ cup raisins (optional)
223,125,2  apples
172,125,2 tablespoons brown sugar
36,125,1 teaspoon ground cinnamon
71,125,1 teaspoon ground nutmeg
224,125,2 teaspoons butter
225,126,4  eggs
226,126,½ cup unbleached all-purpose flour
16,126,1 tablespoon sugar
227,126,½ teaspoon baking powder
228,126,1 pinch salt
229,126,1 cup milk
79,126,1 teaspoon vanilla extract
230,126,2 tablespoons unsalted butter
44,126,melted
76,126,½ teaspoon ground nutmeg
231,126,¼ cup unsalted butter
22,126,½ cup white sugar
57,126,divided
31,126,½ teaspoon ground cinnamon
76,126,½ teaspoon ground nutmeg
232,126,1 large tart apple - peeled
33,126,cored and sliced
233,127,¼ cup quick-cooking oats
234,127,1 tablespoon brown sugar
235,127,1 tablespoon melted butter
236,127,¼ teaspoon ground cinnamon
134,128,1 tablespoon butter
237,128,1  apple - peeled
8,128,cored
54,128,and sliced
238,128,¼ cup chopped onion
239,128,2  (1/2-inch thick) pork chops
152,128,½ teaspoon salt
240,128,ground black pepper to taste
241,128,¾ cup applesauce
172,128,2 tablespoons brown sugar
242,128,½ teaspoon ground mustard
243,128,⅛ teaspoon ground cinnamon
244,129,5 ½ pounds apples - peeled
245,129,cored and finely chopped
246,129,4 cups white sugar
50,129,2 teaspoons ground cinnamon
247,129,¼ teaspoon ground cloves
92,129,¼ teaspoon salt
150,130,2 cups all-purpose flour
248,130,1 ¼ cups white sugar
249,130,2 teaspoons baking soda
50,130,2 teaspoons ground cinnamon
92,130,¼ teaspoon salt
250,130,2 cups shredded carrots
237,130,1  apple - peeled
251,130,cored and shredded
252,130,½ cup raisins
222,130,½ cup chopped walnuts
253,130,½ cup unsweetened flaked coconut
254,130,3 large eggs
148,130,1 cup vegetable oil
100,130,2 teaspoons vanilla extract
58,131,1 cup brown sugar
255,131,1 cup rolled oats
39,131,1 cup all-purpose flour
43,131,½ cup butter
44,131,melted
203,131,3 cups apples - peeled
28,131,cored and chopped
22,131,½ cup white sugar
50,131,2 teaspoons ground cinnamon
256,132,1 cup shredded tart apple
229,132,1 cup milk
106,132,¼ cup butter
44,132,melted
257,132,1 large egg
258,132,1 ¼ cups all-purpose flour
198,132,1 tablespoon white sugar
259,132,1 ¼ teaspoons baking powder
236,132,¼ teaspoon ground cinnamon
260,133,1 ¼ cups applesauce
34,133,1 cup white sugar
192,133,½ cup vegetable oil
200,133,2 large eggs
261,133,3 tablespoons milk
150,133,2 cups all-purpose flour
151,133,1 teaspoon baking soda
227,133,½ teaspoon baking powder
31,133,½ teaspoon ground cinnamon
52,133,¼ teaspoon ground nutmeg
262,133,¼ teaspoon ground allspice
92,133,¼ teaspoon salt
263,133,½ cup chopped pecans
264,134,1 large red apple
265,134,cored and very thinly sliced
30,134,¼ cup white sugar
36,134,1 teaspoon ground cinnamon
12,134,1 sheet frozen puff pastry
26,134,thawed
266,134,¼ cup melted butter
257,134,1 large egg
267,134,2 teaspoons water
268,134,1 teaspoon confectioners' sugar (optional)
269,135,4 cups soft bread cubes
270,135,2 cups peeled and sliced apples
271,135,¼ cup raisins
272,135,1 ¾ cups milk
58,135,1 cup brown sugar
273,135,¼ cup margarine
200,135,2 large eggs
201,135,beaten
36,135,1 teaspoon ground cinnamon
274,135,½ teaspoon vanilla extract
275,136,5 cups apples - peeled
33,136,cored and sliced
276,136,⅔ cup white sugar
136,136,2 tablespoons all-purpose flour
31,136,½ teaspoon ground cinnamon
52,136,¼ teaspoon ground nutmeg
262,136,¼ teaspoon ground allspice
277,136,1 (9 inch) frozen pie crust
84,136,2 tablespoons butter
278,136,aluminum foil
279,137,4  tart green apples
122,137,½ cup brown sugar
280,137,4 tablespoons butter
50,137,2 teaspoons ground cinnamon
36,138,1 teaspoon ground cinnamon
281,138,1 teaspoon ground cloves
282,138,1 teaspoon ground ginger
71,138,1 teaspoon ground nutmeg
283,138,1 teaspoon ground allspice
284,139,2 pounds ground beef
285,139,1 cup dry bread crumbs
286,139,½ cup diced onion
287,139,½  apple - peeled
8,139,cored
288,139,and diced
178,139,1  egg
289,139,2 teaspoons garlic powder
152,139,½ teaspoon salt
290,139,½ teaspoon ground black pepper
291,140,2 (9 inch)  unbaked pie crusts
292,140,7 cups peeled
293,140,cored and sliced apples
34,140,1 cup white sugar
136,140,2 tablespoons all-purpose flour
36,140,1 teaspoon ground cinnamon
92,140,¼ teaspoon salt
137,140,⅛ teaspoon ground nutmeg
84,140,2 tablespoons butter
294,141,4 medium apples - peeled
8,141,cored
220,141,and chopped
126,141,¾ cup white sugar
252,141,½ cup raisins
222,141,½ cup chopped walnuts
50,141,2 teaspoons ground cinnamon
35,141,1 tablespoon all-purpose flour
295,141,½ (17.5 ounce) package frozen puff pastry
26,141,thawed
257,141,1 large egg
15,141,lightly beaten
198,141,1 tablespoon white sugar
173,141,or to taste
150,142,2 cups all-purpose flour
51,142,1 teaspoon salt
296,142,½ cup shortening
297,142,chilled
120,142,½ cup cold water
106,143,¼ cup butter
298,143,8  apples
28,143,cored and chopped
122,143,½ cup brown sugar
236,143,¼ teaspoon ground cinnamon
299,143,¼ teaspoon nutmeg
43,144,½ cup butter
58,144,1 cup brown sugar
300,144,5  granny smith apples -- peeled
8,144,cored
5,144,quartered
301,144,and thinly sliced
302,144,3 (9 inch) refrigerated prerolled pie crusts
34,144,1 cup white sugar
57,144,divided
50,144,2 teaspoons ground cinnamon
57,144,divided
30,144,¼ cup white sugar
134,144,1 tablespoon butter
303,144,cut into small chunks
304,145,2  golden delicious apples
68,145,cored and thinly sliced
305,145,1 ½ teaspoons white sugar
31,145,½ teaspoon ground cinnamon
306,146,3 ½ pounds apples
154,146,cored and diced
77,146,3 cups water
19,146,or as needed
307,146,7 ½ cups white sugar
308,146,½ teaspoon butter
309,146,1 (2 ounce) package powdered fruit pectin
310,147,3 cups chopped cabbage
311,147,1  unpeeled red apple
28,147,cored and chopped
312,147,1  unpeeled granny smith apple
28,147,cored and chopped
104,147,1  carrot
313,147,grated
314,147,½ cup finely chopped red bell pepper
315,147,2  green onions
167,147,finely chopped
316,147,⅓ cup mayonnaise
66,147,⅓ cup brown sugar
317,147,1 tablespoon lemon juice
173,147,or to taste
318,148,1  granny smith apple - peeled
319,148,cored and coarsely shredded
320,148,3  granny smith apples - peeled
33,148,cored and sliced
58,148,1 cup brown sugar
321,148,1 cup golden raisins
12,148,1 sheet frozen puff pastry
26,148,thawed
178,148,1  egg
322,148,¼ cup milk
323,149,2 (1 1/2 pound) pork tenderloins
324,149,2 teaspoons vegetable oil
325,149,1 teaspoon sea salt
326,149,2 tablespoons vegetable oil
57,149,divided
327,149,or more as needed
328,149,3 medium granny smith apples - peeled
8,149,cored
329,149,and sliced into eighths
330,149,2 medium sweet onions
331,149,sliced vertically
332,149,3 teaspoons chopped fresh thyme
57,149,divided
333,149,¼ teaspoon ground black pepper
173,149,or to taste
334,149,1 tablespoon dijon mustard
335,149,1 cup chicken stock
134,149,1 tablespoon butter
336,150,1 (0.6 ounce) cake compressed fresh yeast
337,150,1 cup lukewarm milk
338,150,2 ¼ cups all-purpose flour
128,150,2 teaspoons salt
257,150,1 large egg
339,150,¾ cup dried currants
340,150,¾ cup raisins
341,150,1 medium granny smith apple - peeled
245,150,cored and finely chopped
197,150,1 quart vegetable oil for deep-frying
342,150,1 cup confectioners' sugar for dusting
22,151,½ cup white sugar
343,151,2 tablespoons cornstarch
344,151,¼ cup cold water
345,151,¼ cup orange juice
346,151,1 pound bing or other dark
347,151,sweet cherries
348,151,rinsed and pitted (or use frozen pitted cherries)
349,151,½ teaspoon finely grated orange zest
350,151,3 cups vanilla bean ice cream
351,151,¼ teaspoon cherry extract
352,151,¼ cup brandy
43,152,½ cup butter
39,152,1 cup all-purpose flour
353,152,1 ¾ cups white sugar
57,152,divided
196,152,1 teaspoon baking powder
229,152,1 cup milk
354,152,2 cups pitted sour cherries
35,152,1 tablespoon all-purpose flour
355,153,4 cups pitted tart red cherries
34,153,1 cup white sugar
356,153,¼ cup cornstarch
357,154,1 ½ cups white sugar
358,154,12 ounces candied mixed fruit
229,154,1 cup milk
359,154,¾ cup butter
360,154,5 ounces glace cherries
361,154,roughly chopped
362,154,2 ounces candied mixed citrus peel
363,154,2 ounces chopped walnuts
283,154,1 teaspoon ground allspice
208,154,½ teaspoon baking soda
364,154,12 ounces sifted self-rising flour
200,154,2 large eggs
365,155,1  sugar cube
174,155,1 teaspoon water
366,155,1 dash bitters
367,155,2 fluid ounces whiskey (rye or bourbon)
368,155,1  lemon twist
369,155,½ cup ice cubes
19,155,or as needed
370,155,1  orange slice
371,155,for garnish
372,155,1  maraschino cherry
371,155,for garnish
373,156,cooking spray with flour
374,156,½ cup melted butter
23,156,½ cup packed brown sugar
375,156,1 (8 ounce) can pineapple rings
376,156,1 (4 ounce) jar maraschino cherries
377,156,1 (15.25 ounce) package yellow cake mix
378,156,1 (3.5 ounce) package instant vanilla pudding mix
379,156,¼ cup whole milk
327,156,or more as needed
189,156,⅓ cup vegetable oil
254,156,3 large eggs
380,157,1 stick butter
381,157,1 ½ cups packed brown sugar
382,157,1 (20 ounce) can sliced pineapple
383,157,1 (4 ounce) jar cherries
187,157,1 ½ cups all-purpose flour
384,157,2 ½ teaspoons baking powder
152,157,½ teaspoon salt
357,157,1 ½ cups white sugar
43,157,½ cup butter
200,157,2 large eggs
229,157,1 cup milk
100,157,2 teaspoons vanilla extract
385,158,60  maraschino cherries with stems
1,158,3 tablespoons butter
93,158,softened
386,158,3 tablespoons corn syrup
387,158,2 cups sifted confectioners' sugar
388,158,1 pound chocolate confectioners' coating
389,159,2 cups friendship fruit starter
390,159,1 (15 ounce) can sliced peaches with juice
391,159,2 ½ cups white sugar
392,159,1 (15 ounce) can pineapple chunks with juice
22,159,½ cup white sugar
393,159,2 (10 ounce) jars maraschino cherries
391,159,2 ½ cups white sugar
394,159,2 (18.25 ounce) packages yellow cake mix
395,159,2 (3.4 ounce) packages instant vanilla pudding mix
396,159,1 ⅓ cups vegetable oil
397,159,8  eggs
398,159,2 cups golden raisins
